sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
A613,-73.581882824941616000,45.491427865881178000,-73.581964142940691000,45.491441793046000000,1,NORMAL,Double,A614,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A614,-73.581882824941616000,45.491427865881178000,-73.581914366715225000,45.491482957609996000,1,NORMAL,Double,A613,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A615,-73.581784828690033000,45.491511018762147000,-73.581865496230464000,45.491524655596848000,1,NORMAL,Double,A616,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A616,-73.581784828690033000,45.491511018762147000,-73.581819857928920000,45.491563595699255000,1,NORMAL,Double,A615,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A621,-73.581442548051641000,45.492057953689681000,-73.581440255708657000,45.492023428463369000,1,NORMAL,Simple,,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A622,-73.581387637674283000,45.492104243807944000,-73.581389673843944000,45.492066585722384000,1,NORMAL,Double,A623,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A623,-73.581387637674283000,45.492104243807944000,-73.581335516444639000,45.492112793587545000,1,NORMAL,Double,A622,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A624,-73.581282720488318000,45.492192681912670000,-73.581283483624617000,45.492157188635332000,1,NORMAL,Double,A625,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A625,-73.581282720488318000,45.492192681912670000,-73.581231202824611000,45.492201795168441000,1,NORMAL,Double,A624,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A626,-73.581172884957482000,45.492285265449574000,-73.581175438269838000,45.492249373973607000,1,NORMAL,Double,A627,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A627,-73.581172884957482000,45.492285265449574000,-73.581124187971483000,45.492291207840260000,1,NORMAL,Double,A626,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A628,-73.580903990840980000,45.492511490551763000,-73.580906515598656000,45.492476926399590000,1,NORMAL,Double,A629,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A629,-73.580903990840980000,45.492511490551763000,-73.580856868675596000,45.492519285036622000,1,NORMAL,Double,A628,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A630,-73.580800550839001000,45.492600804317924000,-73.580804116648821000,45.492564292846737000,1,NORMAL,Double,A631,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A631,-73.580800550839001000,45.492600804317924000,-73.580751364538131000,45.492609300633099000,1,NORMAL,Double,A630,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A632,-73.580699303369300000,45.492685815183428000,-73.580703046944492000,45.492652229666618000,1,NORMAL,Double,A633,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A633,-73.580699303369300000,45.492685815183428000,-73.580654500383659000,45.492695085994100000,1,NORMAL,Double,A632,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A634,-73.580608777077160000,45.492763956851377000,-73.580609786524320000,45.492734452122043000,1,NORMAL,Simple,,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A636,-73.581295939958665000,45.491933286987916000,-73.581371163463601000,45.491947395069843000,1,NORMAL,Simple,,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A637,-73.581246972964692000,45.491974849663791000,-73.581326907312018000,45.491985155119167000,1,NORMAL,Double,A638,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A638,-73.581246972964692000,45.491974849663791000,-73.581277824287312000,45.492027033453482000,1,NORMAL,Double,A637,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A639,-73.581148910936463000,45.492058056028633000,-73.581228741189975000,45.492068911766410000,1,NORMAL,Double,A640,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A640,-73.581148910936463000,45.492058056028633000,-73.581179658019778000,45.492110790058909000,1,NORMAL,Double,A639,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A641,-73.581051040285303000,45.492141091201788000,-73.581130817576053000,45.492152461170818000,1,NORMAL,Double,A642,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A642,-73.581051040285303000,45.492141091201788000,-73.581079408246808000,45.492196323990328000,1,NORMAL,Double,A641,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A643,-73.580943521344480000,45.492232186737574000,-73.581025259305434000,45.492242524167807000,1,NORMAL,Double,A644,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A644,-73.580943521344480000,45.492232186737574000,-73.580971110275684000,45.492288724320225000,1,NORMAL,Double,A643,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A645,-73.580889149990867000,45.492279386115349000,-73.580916961157257000,45.492334924445728000,1,NORMAL,Simple,,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A646,-73.580778435069405000,45.492372634385532000,-73.580862811950325000,45.492381124546171000,1,NORMAL,Double,A647,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A647,-73.580778435069405000,45.492372634385532000,-73.580811542847655000,45.492424867246974000,1,NORMAL,Double,A646,Sainte-Catherine,0,Régulier Payez-Partez,300,S,
A649,-73.580617865024408000,45.492504611065485000,-73.580700403821112000,45.492519690542075000,1,NORMAL,Double,A650,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A650,-73.580617865024408000,45.492504611065485000,-73.580651512394184000,45.492561404342574000,1,NORMAL,Double,A649,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A651,-73.580523737896357000,45.492585105576218000,-73.580600495541660000,45.492604931451616000,1,NORMAL,Simple,,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A652,-73.580466181651445000,45.492633395806862000,-73.580550847178856000,45.492647290891533000,1,NORMAL,Double,A653,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A653,-73.580466181651445000,45.492633395806862000,-73.580504683327774000,45.492686677308221000,1,NORMAL,Double,A652,Sainte-Catherine,1,Régulier Payez-Partez,300,S,
A655,-73.583504270352321000,45.488823896927279000,-73.583547978558613000,45.488818585272682000,1,NORMAL,Double,A656,Tupper,0,Régulier Payez-Partez,300,S,
A656,-73.583504270352321000,45.488823896927279000,-73.583501635708515000,45.488856798622287000,1,NORMAL,Double,A655,Tupper,0,Régulier Payez-Partez,300,S,
A657,-73.583404282115637000,45.488906163892253000,-73.583451835688393000,45.488899443365852000,1,NORMAL,Double,A658,Tupper,0,Régulier Payez-Partez,300,S,
A658,-73.583404282115637000,45.488906163892253000,-73.583401212591951000,45.488939828623437000,1,NORMAL,Double,A657,Tupper,0,Régulier Payez-Partez,300,S,
A659,-73.583305074923132000,45.488988693854466000,-73.583351379500058000,45.488979290066702000,1,NORMAL,Double,A660,Tupper,0,Régulier Payez-Partez,300,S,
A660,-73.583305074923132000,45.488988693854466000,-73.583297553162254000,45.489020855122000000,1,NORMAL,Double,A659,Tupper,0,Régulier Payez-Partez,300,S,
A661,-73.583234237680387000,45.489046770137776000,-73.583251076845443000,45.489061168005556000,1,NORMAL,Simple,,Tupper,0,Régulier Payez-Partez,300,S,
A662,-73.583120169997557000,45.489116489025399000,-73.583198924802844000,45.489102577060635000,1,NORMAL,Double,A663,Tupper,0,Régulier Payez-Partez,300,S,
A663,-73.583120169997557000,45.489116489025399000,-73.583148301343741000,45.489142962204966000,1,NORMAL,Double,A662,Tupper,0,Régulier Payez-Partez,300,S,
A664,-73.583051326803215000,45.489190806590081000,-73.583097969447934000,45.489183662107990000,1,NORMAL,Double,A665,Tupper,0,Régulier Payez-Partez,300,S,
A665,-73.583051326803215000,45.489190806590081000,-73.583049386686753000,45.489221419638447000,1,NORMAL,Double,A664,Tupper,0,Régulier Payez-Partez,300,S,
A681,-73.582289342702339000,45.488454439316278000,-73.582259958745667000,45.488447296517165000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A684,-73.582088826946361000,45.488570367883419000,-73.582083060676268000,45.488517291808364000,1,NORMAL,Double,A685,René-Lévesque,0,Régulier Payez-Partez,300,S,
A685,-73.582088826946361000,45.488570367883419000,-73.582017814514060000,45.488546920116889000,1,NORMAL,Double,A684,René-Lévesque,0,Régulier Payez-Partez,300,S,
A686,-73.581949636931469000,45.488632701127230000,-73.581945871678329000,45.488578146760723000,1,NORMAL,Double,A687,René-Lévesque,0,Régulier Payez-Partez,300,S,
A687,-73.581949636931469000,45.488632701127230000,-73.581879639995677000,45.488611078294007000,1,NORMAL,Double,A686,René-Lévesque,0,Régulier Payez-Partez,300,S,
A688,-73.581817451848394000,45.488700077315862000,-73.581810947611515000,45.488645233248548000,1,NORMAL,Double,A689,René-Lévesque,1,Régulier Payez-Partez,300,S,
A689,-73.581817451848394000,45.488700077315862000,-73.581747791555330000,45.488676635379193000,1,NORMAL,Double,A688,René-Lévesque,1,Régulier Payez-Partez,300,S,
A690,-73.581681540579979000,45.488765368374104000,-73.581678483854390000,45.488711096119545000,1,NORMAL,Double,A691,René-Lévesque,1,Régulier Payez-Partez,300,S,
A691,-73.581681540579979000,45.488765368374104000,-73.581609176068895000,45.488745556816788000,1,NORMAL,Double,A690,René-Lévesque,1,Régulier Payez-Partez,300,S,
A692,-73.581548817910772000,45.488832996591384000,-73.581542844102842000,45.488775940883080000,1,NORMAL,Double,A693,René-Lévesque,0,Régulier Payez-Partez,300,S,
A693,-73.581548817910772000,45.488832996591384000,-73.581475996793699000,45.488809178045216000,1,NORMAL,Double,A692,René-Lévesque,0,Régulier Payez-Partez,300,S,
A694,-73.581413214218912000,45.488899096970030000,-73.581409149405914000,45.488842415168108000,1,NORMAL,Double,A695,René-Lévesque,1,Régulier Payez-Partez,300,S,
A695,-73.581413214218912000,45.488899096970030000,-73.581342301939344000,45.488875652250812000,1,NORMAL,Double,A694,René-Lévesque,1,Régulier Payez-Partez,300,S,
A696,-73.581277442148988000,45.488963982515614000,-73.581275454394230000,45.488908889295168000,1,NORMAL,Double,A697,René-Lévesque,1,Régulier Payez-Partez,300,S,
A697,-73.581277442148988000,45.488963982515614000,-73.581205941066074000,45.488943451701275000,1,NORMAL,Double,A696,René-Lévesque,1,Régulier Payez-Partez,300,S,
A698,-73.581143477495203000,45.489031557152515000,-73.581141554013669000,45.488975465219347000,1,NORMAL,Double,A699,René-Lévesque,1,Régulier Payez-Partez,300,S,
A699,-73.581143477495203000,45.489031557152515000,-73.581080242707927000,45.489005949395853000,1,NORMAL,Double,A698,René-Lévesque,1,Régulier Payez-Partez,300,S,
A700,-73.582705875663706000,45.488087789669144000,-73.582735440543416000,45.488096588265137000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A703,-73.582517752864135000,45.488145678671678000,-73.582556608133714000,45.488149973865170000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A704,-73.582444471816132000,45.488167308699929000,-73.582488485883232000,45.488170856240529000,1,NORMAL,Double,A705,René-Lévesque,0,Régulier Payez-Partez,300,S,
A705,-73.582444471816132000,45.488167308699929000,-73.582418486616987000,45.488191419733937000,1,NORMAL,Double,A704,René-Lévesque,0,Régulier Payez-Partez,300,S,
A706,-73.582304554860329000,45.488212358862334000,-73.582345453224718000,45.488214401329614000,1,NORMAL,Double,A707,René-Lévesque,0,Régulier Payez-Partez,300,S,
A707,-73.582304554860329000,45.488212358862334000,-73.582277919444081000,45.488236896663203000,1,NORMAL,Double,A706,René-Lévesque,0,Régulier Payez-Partez,300,S,
A708,-73.582166884719868000,45.488260571172404000,-73.582208718687625000,45.488260830322929000,1,NORMAL,Double,A709,René-Lévesque,1,Régulier Payez-Partez,300,S,
A709,-73.582166884719868000,45.488260571172404000,-73.582148019774266000,45.488283938541961000,1,NORMAL,Double,A708,René-Lévesque,1,Régulier Payez-Partez,300,S,
A711,-73.581978636199452000,45.488321873737284000,-73.581987749856381000,45.488347623072599000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A714,-73.581754621470665000,45.488434325627551000,-73.581799523995230000,45.488428437498861000,1,NORMAL,Double,A715,René-Lévesque,1,Régulier Payez-Partez,300,S,
A715,-73.581754621470665000,45.488434325627551000,-73.581730926034993000,45.488461212244154000,1,NORMAL,Double,A714,René-Lévesque,1,Régulier Payez-Partez,300,S,
A716,-73.581371913953348000,45.488616911663492000,-73.581403705831832000,45.488623830746384000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A717,-73.581291950944973000,45.488656602001889000,-73.581339265373941000,45.488654683519947000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A718,-73.581227515948370000,45.488691457119494000,-73.581273619007831000,45.488688113893133000,1,NORMAL,Double,A719,René-Lévesque,0,Régulier Payez-Partez,300,S,
A719,-73.581227515948370000,45.488691457119494000,-73.581206912722621000,45.488720489653218000,1,NORMAL,Double,A718,René-Lévesque,0,Régulier Payez-Partez,300,S,
A720,-73.581161206332766000,45.488725752364658000,-73.581139657609612000,45.488755588486214000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A721,-73.581024457624849000,45.488787775933552000,-73.581074857705403000,45.488787892660902000,1,NORMAL,Double,A722,René-Lévesque,0,Régulier Payez-Partez,300,S,
A722,-73.581024457624849000,45.488787775933552000,-73.581008993275347000,45.488819113602666000,1,NORMAL,Double,A721,René-Lévesque,0,Régulier Payez-Partez,300,S,
A726,-73.580710515317563000,45.488945597298155000,-73.580753731481479000,45.488944590606508000,1,NORMAL,Double,A727,René-Lévesque,0,Régulier Payez-Partez,300,S,
A727,-73.580710515317563000,45.488945597298155000,-73.580693487167821000,45.488976136157902000,1,NORMAL,Double,A726,René-Lévesque,0,Régulier Payez-Partez,300,S,
A728,-73.580638526139865000,45.488982230254550000,-73.580634205463582000,45.489004903939517000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A731,-73.580381611659419000,45.489109927788881000,-73.580427118322561000,45.489107634871182000,1,NORMAL,Double,A732,René-Lévesque,0,Régulier Payez-Partez,300,S,
A732,-73.580381611659419000,45.489109927788881000,-73.580357453266032000,45.489142860642772000,1,NORMAL,Double,A731,René-Lévesque,0,Régulier Payez-Partez,300,S,
A733,-73.580277948610160000,45.489161850200617000,-73.580296729437066000,45.489175029615147000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A736,-73.580042549784409000,45.489284236825192000,-73.580077629067176000,45.489288937562215000,1,NORMAL,Double,A737,René-Lévesque,0,Régulier Payez-Partez,300,S,
A737,-73.580042549784409000,45.489284236825192000,-73.580023680871932000,45.489315990582526000,1,NORMAL,Double,A736,René-Lévesque,0,Régulier Payez-Partez,300,S,
A738,-73.579919350526737000,45.489348901854612000,-73.579960346825203000,45.489348699521628000,1,NORMAL,Double,A739,René-Lévesque,0,Régulier Payez-Partez,300,S,
A739,-73.579919350526737000,45.489348901854612000,-73.579900911409794000,45.489378387469237000,1,NORMAL,Double,A738,René-Lévesque,0,Régulier Payez-Partez,300,S,
A740,-73.579795493403054000,45.489413157397067000,-73.579839438591222000,45.489411498372171000,1,NORMAL,Double,A741,René-Lévesque,0,Régulier Payez-Partez,300,S,
A741,-73.579795493403054000,45.489413157397067000,-73.579775542072156000,45.489444055691308000,1,NORMAL,Double,A740,René-Lévesque,0,Régulier Payez-Partez,300,S,
A742,-73.579671318637637000,45.489477571688575000,-73.579715095741349000,45.489474108463668000,1,NORMAL,Double,A743,René-Lévesque,0,Régulier Payez-Partez,300,S,
A743,-73.579671318637637000,45.489477571688575000,-73.579651757636583000,45.489505598903506000,1,NORMAL,Double,A742,René-Lévesque,0,Régulier Payez-Partez,300,S,
A744,-73.579548064671613000,45.489542118752723000,-73.579591809293703000,45.489537789555229000,1,NORMAL,Double,A745,René-Lévesque,0,Régulier Payez-Partez,300,S,
A745,-73.579548064671613000,45.489542118752723000,-73.579526277397036000,45.489570868953358000,1,NORMAL,Double,A744,René-Lévesque,0,Régulier Payez-Partez,300,S,
A748,-73.579293381779053000,45.489667273537847000,-73.579343528426250000,45.489665614140385000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A749,-73.579237094550123000,45.489699302275724000,-73.579280013133328000,45.489699320166828000,1,NORMAL,Double,A750,René-Lévesque,0,Régulier Payez-Partez,300,S,
A750,-73.579237094550123000,45.489699302275724000,-73.579217464840767000,45.489730658235715000,1,NORMAL,Double,A749,René-Lévesque,0,Régulier Payez-Partez,300,S,
A751,-73.579169510673907000,45.489733164722047000,-73.579161950181813000,45.489758258529783000,1,NORMAL,Simple,,René-Lévesque,0,Régulier Payez-Partez,300,S,
A753,-73.578981703531014000,45.489830821098330000,-73.579025645075220000,45.489827690970458000,1,NORMAL,Double,A754,René-Lévesque,0,Régulier Payez-Partez,300,S,
A754,-73.578981703531014000,45.489830821098330000,-73.578966381804662000,45.489858998332863000,1,NORMAL,Double,A753,René-Lévesque,0,Régulier Payez-Partez,300,S,
A762,-73.587633406252550000,45.490978562677952000,-73.587613832610614000,45.491034422245349000,1,NORMAL,Double,A763,Atwater,1,Régulier Payez-Partez,300,S,
A763,-73.587633406252550000,45.490978562677952000,-73.587551709171265000,45.490998097981290000,1,NORMAL,Double,A762,Atwater,1,Régulier Payez-Partez,300,S,
A764,-73.587502203961535000,45.490903139269413000,-73.587486170362467000,45.490960693636183000,1,NORMAL,Double,A765,Atwater,1,Régulier Payez-Partez,300,S,
A765,-73.587502203961535000,45.490903139269413000,-73.587421267988958000,45.490922744324862000,1,NORMAL,Double,A764,Atwater,1,Régulier Payez-Partez,300,S,
A766,-73.587370717149042000,45.490825511306632000,-73.587356365702490000,45.490884794975457000,1,NORMAL,Double,A767,Atwater,1,Régulier Payez-Partez,300,S,
A767,-73.587370717149042000,45.490825511306632000,-73.587297332293261000,45.490850277170964000,1,NORMAL,Double,A766,Atwater,1,Régulier Payez-Partez,300,S,
